Id,SalePrice
805,221308.379931038
2259,175977.5434904786
1748,165456.65335829364
1361,138206.7632574254
1677,124298.99864110838
1406,141794.91421295493
2322,214981.38378325134
688,150935.68857295776
143,153503.8400401207
804,204404.8152354389
1214,168024.0785461563
2828,133801.4278314629
1999,198719.00780849493
2467,185200.1214677452
2665,160685.84284298797
1538,353477.0553810468
398,123020.11958287105
2822,152375.77853557357
2157,159678.75907379107
1856,190024.84336744167
1269,92911.8493299148
2570,133996.66501652688
2320,236330.40851984918
1517,137910.51714206344
2304,111869.5734661161
1312,74895.05181260101
2012,135488.14652233617
506,218399.4700374215
2865,218320.78439395205
2367,102729.74881665375
554,104056.74866437574
238,145980.3092151874
1954,105551.32259570916
2488,135116.76125032507
2291,94267.6918323434
1969,84913.73245818345
2725,167142.69550123205
1482,160661.97300572507
2763,179083.4484696433
503,247290.81176464568
1584,240779.77410430324
1531,159917.8496151194
2210,210043.53986332472
459,339345.9905195476
556,130135.85235688458
1347,161970.0672807331
1290,73787.3806667972
1388,107108.34487794673
1571,188424.22182187208
2754,182979.23657807574
765,145747.22957883257
2494,132018.25860707217
2870,222775.87973829202
7,241439.46732575767
1114,259965.59703039555
2418,273478.37120664277
291,144166.61168966594
18,373291.57564801205
39,359989.52596267965
1001,272817.1240374999
2442,225574.62195509978
616,126938.54278518396
2680,72446.44009037537
1414,130299.88310284913
289,162360.58760838246
40,245681.73828029382
860,129682.75764536505
409,150723.07511295594
673,157038.68599567527
2427,168259.90556026035
2036,181008.09228718717
2564,131504.40153336967
642,181714.66618958075
1008,189339.43502841482
1908,161512.80979387404
2519,205464.61163355215
1369,75284.13369358523
2855,180451.0452735941
712,89652.42775335317
1943,118303.27849998683
1958,130370.34594769578
107,177388.16613981384
2295,192182.10704827894
704,102568.93628593432
676,139919.63868596926
259,188000.04540664668
93,298368.10559366335
106,238336.558255008
2315,166103.87436467694
1050,110113.69428654197
1095,196979.89797527564
2709,144443.7488444249
758,137050.45076507903
1496,136635.20897257677
2370,122888.91712594143
2458,266964.83597105206
2733,146247.43737313512
161,261562.20838869078
726,155632.91494029813
845,216150.0302229182
947,267803.794598017
2232,102237.44764230127
2563,147491.05083966485
2299,174948.69129872438
211,145662.24171757553
605,192904.95473253506
1478,197161.89295249394
2247,269793.8131760123
2274,216731.8324821005
2869,232190.91904818814
967,209528.99561241484
2656,122842.86346712202
667,245194.91082673986
1042,112805.10719228913
2023,156923.75903808797
2447,420912.4714909673
2055,111458.07047854755
2275,265918.21400519926
2204,172389.21616206705
1563,266050.1317684934
483,223299.52049308378
796,156960.20524683234
1526,166818.59236818
2042,147792.33703414438
442,357831.48172676296
1693,318373.7288582948
1468,221167.3096699688
1430,178404.00312920578
2605,190914.90859490866
1529,204682.12876383288
335,142073.35037416188
1287,107445.7470841029
31,102706.04564140114
1785,297302.3079268249
82,144954.3416326468
2620,163929.37910906647
252,181492.2121565065
721,62243.46732854762
2165,176677.48447027087
2316,170309.92565145716
775,133882.17155752928
1558,90137.54009461035
17,204308.40588332768
1022,248498.36022872588
925,125238.33234343442
438,268657.03851050115
1270,158017.45988483704
1272,128194.60856234828
215,161941.8793243304
266,221148.34204054883
2402,278110.6392676855
1250,136096.72879402738
1984,110886.55794365631
1279,148926.2211181603
377,251210.6664617
1252,126866.89876641182
2156,269568.6967545645
499,333679.3604794956
1374,112647.1541383915
2898,246079.13148910404
401,117872.61142204209
2721,165322.72598197032
2078,242692.70570745654
2589,118326.85682569911
1946,268291.11850646324
1334,111584.78132497461
2781,221379.70870529316
431,408162.02336250985
576,216065.58998428236
1474,214437.69425973867
2254,123153.5758052701
2155,305062.24132720893
885,102908.5364719879
643,136900.0327101712
1944,121970.58651578834
480,185807.58084869088
2845,113187.64505400934
2387,296706.77842177125
2407,195431.7236798413
2527,151030.00035061635
2514,147322.76316948462
629,156831.8864606159
80,209759.34431256432
1876,146530.86093033396
1546,105691.33748287415
2518,181616.30193499796
2347,161746.78314337472
783,200224.73707175837
1322,102316.4406605038
194,103205.90142843226
1770,306468.3815985748
2143,154599.55771294356
1229,192522.51309665333
511,289525.42956002953
46,219357.31046939798
1348,153014.77460245715
2465,183382.27240328895
387,228273.6099685333
873,220604.00273969764
1918,132976.38177137147
2764,238138.10157560324
2184,106014.95427268503
934,154159.7962921858
1920,135895.17489943485
2631,142876.21209166912
1768,590569.6447723771
2040,123208.80898516752
1749,205489.64650362436
834,234578.33646334207
1457,231056.6552302496
79,125328.3614153333
2302,111977.68979754817
1817,146428.71251868902
2755,229598.51748470173
359,177096.32117563716
2059,103668.9248782499
2092,261653.965192455
2516,223117.2802562959
150,120168.20016927819
1656,153601.740322746
83,104779.0397595746
2411,178845.4742719995
795,74335.29944521768
2312,220669.69315614455
2917,127827.00592940822
1624,192438.66437975457
2215,281042.0744836841
1211,152259.17889703927
1485,159758.85810204106
1024,188107.4536756457
570,203885.46135743012
2874,135429.46817793083
700,171386.05495146386
2756,201588.90783961397
2022,174901.6539101599
583,218575.36414072878
2392,362855.07916881697
2424,187725.78023048126
212,129717.88870090128
736,118187.93951400675
1610,176492.28971779274
890,129952.99029715927
467,168731.97397029586
578,213753.38054099033
1747,184180.01704330643
1149,180151.1565836879
2758,229496.66668243497
857,130599.79445083425
2219,280051.6955994581
733,107724.64196940207
2909,108633.8385010926
1798,252055.65798415872
235,157769.70219243036
2366,147803.0149196923
1027,130137.80919864603
1195,127211.68275056256
1303,53700.30555073748
148,180496.47575652768
608,164078.83097047603
2515,181092.32121779342
821,269163.65822862636
2500,256665.45533089756
745,105124.3706567274
741,139891.24673293438
1611,129795.13126611506
2532,123768.23620356858
1081,241379.53453217418
1692,426976.0972617121
2520,200914.22236695356
276,102971.96289451123
1992,119037.29331742603
663,70201.9812615414
418,129357.01837619056
1733,195129.53362493138
2359,151806.2284980763
253,176959.35536767007
1518,175693.18206360945
2035,134901.91989317615
2919,83345.56352775509
1540,221528.44612526643
2120,144835.19230675144
1674,178809.64000319256
256,141303.1911204785
2361,93161.84908555834
978,103821.2676809545
2280,125333.53672675174
2095,222452.01691113395
1709,332508.7107337619
2801,230918.8537985521
1246,108545.56757831271
2373,90147.66628345236
1055,293177.07571567636
2017,140994.8544066893
1099,239889.84954862276
1344,76420.51342126596
835,185579.1402439012
1117,211964.04738240538
2043,72545.95793180831
2085,126765.66696431067
410,161539.7899654313
2650,106062.19054127813
2867,161459.44956045586
1668,118946.03027298787
1161,161013.20953235624
2122,181271.8666360553
2539,146443.8845628971
1047,153108.0001172879
1445,123840.62869289366
541,124964.12247174286
569,213908.08400329345
1276,114716.6004930558
918,130616.92696173573
326,151496.59019025363
1936,116923.66370056133
895,105407.90991818531
257,142955.05433829763
1241,184394.7486567144
1545,107756.59084196638
1189,186325.1105212231
270,159758.85810204106
2066,218475.79224902394
693,91756.38818125456
1259,96619.78100639857
2916,132546.37353032018
2321,275998.9287210277
1977,120791.47708585097
1895,136197.09702738526
1240,160491.6486428014
85,162149.43409754045
1823,143237.17017631122
825,276585.4974140574
110,226080.60427116696
697,100579.3050525705
2297,112348.89288690325
1231,143222.28640932476
1355,139560.40981700056
968,360314.85362739745
584,212426.73677657824
1315,121727.12931223717
1606,123363.34700721237
206,96224.37337729544
1685,357643.8998614766
2016,124988.48193602776
869,206010.51459806165
2135,133434.00437084178
2346,176459.43632984723
2430,239703.61950582388
2198,100928.97695760733
2652,118209.36547465996
27,125317.5859558394
241,154589.39185221412
906,135203.3933338379
1506,112312.5565864254
2098,362726.5479689433
1435,209601.5850189673
2213,115413.14005062888
1274,142547.84956039634
743,67981.10388897808
1737,187133.8378382743
2797,287097.49186460854
2185,74680.88348644532
58,147881.26871369497
830,203368.14737361507
808,118683.9188213959
680,161464.017144049
1153,124434.86123820097
1291,139630.881996156
1818,147282.05526622164
2161,175283.56602659135
1883,114825.8696105688
350,298173.3535321983
2473,133454.48674435087
295,203426.2517600957
293,194771.13191803658
859,115392.35527688026
288,106705.85990422568
1578,130655.23760972626
102,185495.41399988256
2831,180325.36796839515
1030,154091.64304401644
2551,146093.330560158
1286,130977.17855241749
958,327250.65552380355
776,123334.63020395013
72,218639.35596072683
2263,238881.77035684348
1866,157881.07637476645
2876,65569.0173374534
2146,250264.87014702294
103,191275.91993707063
1500,131153.10700035267
492,162958.89575460635
167,146581.11232149974
2597,110574.71088116156
2685,109164.37070684486
1035,153403.85151527624
1220,81839.9859372428
2602,141348.59993403737
2159,200768.5150453764
695,165094.618620325
1109,254479.07272301943
640,183380.20321504158
1652,154035.4328938805
2090,178960.6973965057
1188,191670.95201282264
2345,218072.0932307828
1059,408772.6760855908
2751,236726.09907914995
128,218540.89862330683
1523,177089.25804724195
2925,158026.91855747357
2145,311441.1212452766
1121,207586.5391452242
566,308975.2935708715
565,217751.2967205671
1331,148296.6067264187
2928,113708.53849084213
156,131121.26293174629
797,141423.0750009041
327,107299.58960966456
2859,150657.9704287866
1453,113634.87678364739
1762,351876.90771561174
1868,187045.97224484585
1760,163296.0405135353
1113,243078.69023945334
1812,205954.4931324542
117,154942.17745461073
1142,219193.9839345402
2342,380438.89403055585
927,138846.5453571817
2478,176449.2723428414
655,86742.36237046428
2064,121714.42076715064
369,243424.81103461317
2239,106950.68409477493
2732,206645.07155561447
1653,178572.03606708077
959,187961.0901357192
2395,345182.4988549348
1412,113546.16566311177
271,241523.22066500434
1484,159683.8271815768
1497,161926.91663092587
552,149825.64474547375
2,121158.5199915777
1855,289653.586435262
4,274446.18001945637
2292,152997.48719605006
134,143546.8513915383
646,107882.52032397076
42,318536.6323012324
532,229898.83489173505
713,91977.31072610088
2561,143038.70770468074
2360,118529.4104787622
1333,135713.8359089642
1407,185209.42864839008
2892,276342.7036250275
574,235113.3004374032
1227,181279.95940293686
2591,214002.01732596094
1476,220967.83219533513
1125,237742.5443087945
1446,147328.82941651274
408,114965.23958780486
1101,293837.31967474206
2251,217887.3682955873
373,186419.74815514882
2554,107055.48556120934
2382,253036.17645519768
1985,95392.3389697063
519,227572.0327339996
1093,167720.31713518593
864,241471.9287492362
2889,156011.7188052784
2308,233528.09811292528
986,155476.59411620896
1302,159681.8649053671
585,150865.33778772107
2708,139745.1377283157
147,147958.19868692814
1441,224221.06335026678
383,175538.37071318537
285,152130.39655320894
181,115560.12537385646
358,166595.51306260243
780,155589.2041055109
258,181635.30344228397
1865,227592.8396382368
692,120675.0686075362
2902,313244.4316076022
508,253569.90499580262
2638,139921.48009860844
36,158677.33088593255
611,170029.92999294124
2281,137003.58605823535
1678,138643.91597526375
1696,423814.06757833704
1557,89328.0443725756
2180,150493.60615678452
1726,208557.85791661023
951,133668.06877392327
267,222877.48967598664
2706,148476.4956771258
2221,219362.19397398713
1357,168597.33803924406
2901,299766.41155823774
347,158208.17484433608
2164,197283.74113231385
1586,305802.1062810183
360,156074.96024955082
1769,220318.58043413755
2617,141018.23400933805
1879,167383.59566695744
991,206048.78313867844
1535,133113.84600517794
1191,163052.6064878296
1579,201721.91560456334
1882,129882.03660349901
1510,129485.02447935856
2196,176443.60111162972
1845,184595.95120614753
2336,381560.25604509475
942,91599.10529070608
861,123565.60272558783
2555,122389.82239669564
1392,170401.16621156578
2099,246901.7428033523
1543,128129.78333412518
948,259973.4694231312
1239,176997.2792830607
22,184037.8764591517
2796,268849.87407174654
2747,197194.77465467906
92,292400.8649328437
210,186743.35637172882
1858,216180.1584028377
2228,172138.92708167102
447,209318.97956569822
827,239519.3752995888
1649,213742.8729042759
682,141530.9326693475
2698,118542.1388406178
494,129011.22970414875
214,123407.9320211517
2441,254513.23644129888
2679,122770.93055980922
1336,104790.99954737468
465,173362.98011729014
1524,148695.62723988836
2543,120896.37581030276
631,153963.37270522868
2452,310755.5626771775
228,142211.73288629818
126,149830.4300580435
1092,221751.53516099782
1122,196801.03152913126
932,220513.9736920214
1980,88525.8676539739
2171,120111.76305279709
551,150376.3803711611
2768,186526.5081959998
2056,108769.84936193547
1159,355592.8880493747
2645,159680.30532504857
1174,189370.0689915319
2266,218608.3940095078
2462,368683.2060342099
1219,145160.79777423054
2922,203249.2300567047
118,154466.01376543025
474,167708.60379811435
2576,162375.16510852252
872,268914.0792587674
1077,209973.39487603694
1536,154326.87959221355
1150,110494.74545432662
2341,310595.3675811891
1931,157124.12988550344
2785,133419.5675753238
2538,133265.5558074764
597,208984.74425737344
464,210158.08676206355
233,222039.15550669073
2169,137535.90134761354
2123,163145.28658459615
1867,181163.00118218403
137,255913.52933821717
515,216658.26764606914
933,103368.11387774046
2784,173683.1066591753
972,176383.08435699693
599,157592.71075716277
2614,129221.15242714866
2582,145389.7615568291
1409,163048.35752543173
175,147764.74827911326
352,219173.0358826077
976,115422.60217232781
2134,187308.98992773402
984,103360.02676741443
2396,352092.93925495737
1673,132333.58595765755
404,146120.98682821868
607,163539.8427069425
814,181844.21192350273
868,192887.63695927398
2271,186143.19204312848
1633,262211.0944348981
337,202289.09816799988
2765,188210.9846423303
1746,246057.83535555092
368,310717.8428377675
2806,215482.32051020543
1662,188026.02134275698
1234,217523.8943871673
1373,127312.1722276516
1672,120020.15166328492
1939,128476.4229099646
