Id,SalePrice
927,148918.21102237952
2478,175039.34316650164
655,70452.94490238471
2064,122685.1672578399
369,254958.54245532304
2239,105869.97118032536
2732,230973.76891342242
1653,174027.75178414022
959,202624.46865466848
2395,355709.3026997176
1412,113968.69800142947
271,237453.30193740077
1484,160577.0741943465
1497,148345.5980390394
552,152133.4419589456
2,122963.31975943646
1855,276445.1160774556
4,271728.01527360966
2292,154366.74005479994
134,142900.64997751336
646,98219.67524918806
42,316141.7290028833
532,230813.16714190468
713,93980.84457824929
2561,142064.7772163434
2360,119803.65012343925
1333,139925.12210848968
1407,214027.89975928626
2892,267054.1863873286
574,237750.67776929884
1227,177514.66556539337
2591,206899.2954697294
1476,216855.9142568953
1125,240599.24917384874
1446,147843.1755982364
408,107453.3494580909
1101,298360.9388155879
2251,202256.03013241186
373,187968.05588037925
2554,110215.00049729666
2382,244257.14027971527
1985,90866.22978122524
519,231706.05550863242
1093,171931.98498493002
864,238273.81437482842
2889,156615.31999879298
2308,219121.69285923874
986,153136.66852562974
1302,151762.01962755295
585,151840.48609315293
2708,141977.60176456405
147,146275.7738571494
1441,220193.07708296
383,170517.4948235689
285,147114.05048677782
181,114707.14388626456
358,185044.1772685092
780,181670.61133187686
258,189154.3048862486
1865,216151.08822670087
692,123163.78302523203
2902,312698.26300392055
508,245385.99128171426
2638,136243.09343747055
36,144028.57615242127
611,167410.68413354887
2281,135131.58662622742
1678,139151.2817238189
1696,433260.71642192407
1557,94817.74402915665
2180,143496.4059990704
1726,208756.09039123848
951,140054.1164638982
267,219999.35090730418
2706,142192.72157488173
2221,220206.6813312742
1357,165902.14088003442
2901,300872.8173258293
347,171151.07390193985
2164,197495.4583006121
1586,298652.35269719537
360,160670.27276380808
1769,234484.56926442983
2617,147542.63585365855
1879,159909.88461805656
991,200880.5810732969
1535,145304.71877234077
1191,156795.49305124773
1579,200535.68014223536
1882,134690.86400248832
1510,121573.80667098022
2196,169666.51092152402
1845,184614.05361638818
2336,387557.14256084507
942,92502.166728905
861,131943.87743849293
2555,125076.9904385353
1392,162403.6244869089
2099,234618.78354142266
1543,131410.5314677527
948,255773.8619533505
1239,170349.95184844994
22,184222.15040530887
2796,258093.89769829315
2747,187240.22732174952
92,295385.34141222015
210,207680.4066660564
1858,198595.81355194817
2228,179485.73932908257
447,202978.33089859487
827,231685.37284545272
1649,208424.8821805654
682,141941.53189308962
2698,118086.45711527907
494,147029.14325042884
214,115735.24163417697
2441,253688.19795118598
2679,129183.44860444486
1336,110849.01144878048
465,179579.61910861652
1524,161856.9263228596
2543,123208.7005691551
631,147732.45765905015
2452,312378.5550201204
228,142870.4525499916
126,141947.49109826432
1092,220989.9273676852
1122,207529.77815619693
932,221964.2309252245
1980,84108.66865156675
2171,115947.21586036851
551,153520.9441543438
2768,209631.06963283004
2056,111704.94442713281
1159,352929.1124400052
2645,138635.1561906515
1174,194448.9307115492
2266,217183.7897224478
2462,373313.595205872
1219,144025.46881468868
2922,200068.07168316154
118,151717.62196012706
474,164965.39349156225
2576,161457.14369335014
872,270496.95501073747
1077,209735.11454623818
1536,166592.06423244992
1150,111904.83610609184
2341,308937.108943478
1931,165264.97989589805
2785,139810.46535325493
2538,134189.2261378368
597,208621.1835939839
464,210994.34832478943
233,239044.9293092662
2169,133736.31842518348
2123,165911.25777749345
1867,176315.58656119645
137,247413.1394316985
515,222024.76693414972
933,110174.12170156298
2784,177769.67133385676
972,184001.96831008373
599,156741.30150588416
2614,134303.05100443657
2582,142648.52251643455
1409,157016.8811648899
175,116463.05682331914
352,235381.95433164298
976,94342.31317454456
2134,186821.10517968403
984,113429.17797184983
2396,358672.93182803603
1673,142416.30374225168
404,132562.5404662474
607,156036.318847386
814,176443.21851256743
868,192372.92223984745
2271,187454.5849296398
1633,265628.8525687844
337,199289.69541133943
2765,208345.60926636824
1746,242829.7915217249
368,307707.1683665856
2806,212738.15474354627
1662,184158.03786662302
1234,203853.33757248372
1373,128311.40608036696
1672,118907.7801021773
1939,130555.64153365232
